text,label,source,category
RHB Now banking update needed. Install APK to verify identity with <OTP> and access funds. Jangan tunggu. <URL>,scam,perplexity_sonar,mixed
"Special wedding invitation APK from Penang couple. Download to view venue, time and dress code. RSVP required. <URL>",scam,perplexity_sonar,mixed
"Sayangku, saya pilot yang sedang terperangkap di lapangan terbang KLIA. Saya hantar parcel hadiah istimewa untuk awak, tapi stuck kat customs. Tolong bayar RM_AMOUNT ke Maybank <PHONE> supaya boleh release, nanti kita jumpa soon ya? 😘",scam,perplexity_sonar,mixed
"Hai cintaku, sebagai engineer di rig minyak off Sabah, saya pos hadiah mewah untuk awak. Masalah lah, ditahan Jabatan Kastam. Transfer <RM_AMOUNT> ke CIMB <PHONE> je, lepas tu parcel sampai rumah awak cepat. Miss you so much!",scam,perplexity_sonar,mixed
"Darling, saya lagi di flight dari Dubai, hantar gift parcel penuh kasih sayang untuk my love. Tapi kena bayar cukai RM_AMOUNT kat Public Bank <PHONE>. Tolong settle dulu, nanti kita plan honeymoon together. ❤️",scam,perplexity_sonar,mixed
"Assalamualaikum sayang, pilot ini rindu awak teruk. Parcel hadiah gold untuk awak tertangkap customs KL. Bayar <RM_AMOUNT> ke RHB <PHONE> untuk release, promise takkan sesal. Awak special untuk saya.",scam,perplexity_sonar,mixed
"My sweet heart, engineer saya hantar surprise parcel dari Singapura, tapi stuck di pelabuhan Penang. Kena RM_AMOUNT ke Hong Leong Bank <PHONE> untuk biar keluar. Lepas ni saya datang jumpa awak personally ya?",scam,perplexity_sonar,mixed
"Cantik hati saya, saya pilot lagi delay di Subang. Hadiah cinta untuk awak dah sampai Malaysia tapi customs tahan. Tolong topup <RM_AMOUNT> ke Ambank <PHONE>, nanti kita celebrate together. Love you forever!",scam,perplexity_sonar,mixed
"Sayang sekalian dunia, sebagai offshore engineer, saya kirim parcel berharga untuk awak. Issue kat Kastam JB, bayar RM_AMOUNT ke UOB <PHONE> je. Soon we meet and never part lagi. 😍",scam,perplexity_sonar,mixed
"Hello my love, pilot ni hantar gift eksklusif untuk tunang masa depan. Tertahan customs KL, kena settle <RM_AMOUNT> ke Maybank2u <PHONE>. Awak tolong saya, saya balas 10 kali ganda nanti.",scam,perplexity_sonar,mixed
"Baby, saya engineer di Lumut, pos parcel penuh kenangan untuk awak. Customs minta bayaran RM_AMOUNT ke Public Islamic Bank <PHONE>. Cepat settle supaya saya boleh fly balik jumpa awak. Muah!",scam,perplexity_sonar,mixed
"Kasih sayangku, pilot yang setia ini hantar hadiah besar untuk awak. Stuck kat Lapangan Terbang Kota Kinabalu customs. Transfer <RM_AMOUNT> ke CIMB Clicks <PHONE>, lepas tu kita start hidup bahagia bersama.",scam,perplexity_sonar,mixed
"Hai sayang! Saya Hiring Manager dari TikTok Affiliate. Nk kerja part-time like & share video je, boleh dapat RM500 sehari dari rumah. Cepat reply <PHONE> ya! 😘 <URL>",scam,perplexity_sonar,mixed
"Oi babe, peluang gila nih! Part-time affiliate YouTube, like je video famous, earn RM500 daily tak payah keluar rumah. Saya Hiring Manager, join la kat <URL> sekarang! 💋",scam,perplexity_sonar,mixed
"Hello handsome! Hiring Manager sini, cari affiliate part-time TikTok. Share & like je, RM500 sehari masuk poket. Work from home je, reply ye <PHONE> untuk start! 😉 <URL>",scam,perplexity_sonar,mixed
"Sayang, nak kaya cepat? Saya Hiring Manager, offer job like & share YouTube video. RM500 daily, flexible je! Tak xleh lepaskan, klik <URL> & call <PHONE> la! 😍",scam,perplexity_sonar,mixed
"Hai gurl! Part-time job affiliate TikTok, Hiring Manager contact. Like video je boleh RM500 sehari dari rumah. Sedap kan? Join group <URL> sekarang! 💕",scam,perplexity_sonar,mixed
"Bro/sis, Hiring Manager TikTok Affiliate. Kerja senang like & share, earn RM500 daily work from home. Jom try, tak rugi! Reply <PHONE> atau <URL> cepat! 🔥",scam,perplexity_sonar,mixed
"Cute eh awak! Saya Hiring Manager, part-time job YouTube like & share. RM500 sehari je duduk rumah. Nk join? Klik <URL> & bagi nombor <PHONE> la sayang! 😘",scam,perplexity_sonar,mixed
"Woi, peluang emas! Affiliate part-time TikTok, Hiring Manager sini. Like video je, RM500 daily masuk akaun. Tak payah stress, dari rumah je. <URL> sekarang! 😉",scam,perplexity_sonar,mixed
"Darling, Hiring Manager offer job gempak! Share & like YouTube/TikTok, earn RM500 sehari work from home. Xleh tahan la, reply <PHONE> untuk details! 💖 <URL>",scam,perplexity_sonar,mixed
"Hai hot stuff! Part-time affiliate, saya Hiring Manager. Like je video TikTok, RM500 daily tak kidding. Jom kerja santai dari rumah, klik <URL> ya babe! 😍",scam,perplexity_sonar,mixed
Halo帅哥！刚才在KL路上小刮了一下你的车啦，settle tepi tepi好吗？RM150现金就ok，<PHONE>打给我，我们见面聊聊，美女陪你😘,scam,perplexity_sonar,mixed
亲爱的，JPJ saman通知！<DATE>你超速了，RM<RM_AMOUNT>罚单要缴哦。点<URL>快settle，免得麻烦，姐姐帮你搞定一切💋,scam,perplexity_sonar,mixed
哎呀哥哥，刚才Jalan Ipoh差点撞到你车，settle tepi lah！给RM200，我们私下解决，美女等你来谈心哦~ <PHONE>,scam,perplexity_sonar,mixed
JPJ alert！你的车<DATE>有saman RM<RM_AMOUNT>，Maybank卡点<URL>缴款超easy。快来，帅哥别拖，姐请你喝kopi😉,scam,perplexity_sonar,mixed
Lah bro，路边小accident，settle tepi RM100就好！美女司机在这儿，等你call <PHONE>，我们一起happy ending💕,scam,perplexity_sonar,mixed
紧急！JPJ通知，<DATE>你停车违规saman RM<RM_AMOUNT>。输入<OTP>验证点<URL>pay，亲爱的快行动，姐陪你玩😘,scam,perplexity_sonar,mixed
帅哥早上好！昨天Penang路口刮花你车漆，settle tepi RM180现金ok？<PHONE>联络我，美女想补偿你更多哦~,scam,perplexity_sonar,mixed
JPJ saman来啦！RM<RM_AMOUNT>未付，<DATE>超速记录。点<URL>用CIMB卡settle，宝贝别担心，姐教你一步步来💋,scam,perplexity_sonar,mixed
Oops，刚才JB路小碰你的车，settle tepi lah RM250！美女在这等，call <PHONE>，我们私聊超刺激😉,scam,perplexity_sonar,mixed
亲，JPJ发saman通知！<DATE>你有未缴RM<RM_AMOUNT>，快<URL>输入<OTP>pay off。帅哥行动吧，姐奖励你大惊喜！,scam,perplexity_sonar,mixed
"J&T Express: Wah bro, your parcel tertahan kat customs sebab alamat salah lah! Bayar <RM_AMOUNT> duty cepat before kena return balik. Klik <URL> sekarang ah super urgent!",scam,perplexity_sonar,mixed
"Pos Laju: Oi oi, exciting news! Parcel anda ada kat hub tapi unpaid customs fee <RM_AMOUNT>. Enter <OTP> at <URL> la to release fast fast, jangan lambat!",scam,perplexity_sonar,mixed
"DHL: Halo boss, barang you stuck sebab wrong address sia! Hype up, settle <RM_AMOUNT> sekarang via <URL> then delivery tomorrow morning je!",scam,perplexity_sonar,mixed
"J&T: Parcel hot hot ni kena hold customs duty <RM_AMOUNT> tak bayar! Call <PHONE> or klik <URL> settle lah, super cepat gila!",scam,perplexity_sonar,mixed
"Pos Laju: Wah lau eh, your package alamat salah tu! Bayar duty <RM_AMOUNT> kat <URL> now, excited tak nak dapat barang cepat?",scam,perplexity_sonar,mixed
"DHL Malaysia: Big problem bro, parcel tertahan unpaid fee <RM_AMOUNT>! Masuk <URL> key in details la, release hari ni je hype!",scam,perplexity_sonar,mixed
"J&T: Yo, customs hold your barang sebab address issue! Transfer <RM_AMOUNT> kat <URL> fast fast, jangan hilang parcel tu ah!",scam,perplexity_sonar,mixed
Pos Laju: Exciting alert! Parcel anda ada tapi kena bayar customs <RM_AMOUNT> dulu. Klik <URL> verify <OTP> sekarang la bro!,scam,perplexity_sonar,mixed
"DHL: Parcel tertahan kat KL hub, alamat salah sia! Settle duty <RM_AMOUNT> via <URL> cepat, dapat free shipping next day!",scam,perplexity_sonar,mixed
"J&T Express: Hype news! Barang you ready tapi unpaid <RM_AMOUNT> customs. Call <PHONE> or <URL> settle lah, super easy je!",scam,perplexity_sonar,mixed
RM0.00 PinjamanWangKL: 紧急！你的黑名单OK，0%利息，<RM_AMOUNT>快批！马上付<RM_AMOUNT>处理费到<PHONE>，不然机会飞了！Click <URL>确认。,scam,perplexity_sonar,mixed
RM0.00 AhLongPro: 兄弟，Pinjaman Berlesen超快！Blacklist欢迎，0息！先pay保险费<RM_AMOUNT>via Telegram，不然今天限时过期！Hurry lah！<URL>,scam,perplexity_sonar,mixed
RM0.00 MaybankLoanAgent: 注意！你的贷款申请approved <RM_AMOUNT>，但要付processing fee <RM_AMOUNT>现在！不付account freeze！Transfer ke <PHONE> fast！,scam,perplexity_sonar,mixed
RM0.00 FastCashMY: 紧急通知！0% Pinjaman，blacklist tak kisah！Pay upfront <RM_AMOUNT> for insurance，马上transfer wang！Missed <DATE> no more chance！<URL>,scam,perplexity_sonar,mixed
RM0.00 BSNHelper: Wah lao，易批贷款<RM_AMOUNT>！No check，0 interest！Sikit je processing fee <RM_AMOUNT> dulu，kalau lambat kena blacklist！Call <PHONE> now！,scam,perplexity_sonar,mixed
RM0.00 LoanKing88: 威胁你！不拿Pinjaman 0% ini，miss big money！Blacklist OK！Pay <RM_AMOUNT> fee cepat，or deal gone by <DATE>！<URL> verify OTP <OTP>。,scam,perplexity_sonar,mixed
RM0.00 AhLongExpress: 快！Guaranteed approval <RM_AMOUNT>，0息！Upfront insurance <RM_AMOUNT> must pay sekarang，tak pay tak bagi wang！Telegram only，click <URL>！,scam,perplexity_sonar,mixed
RM0.00 PublicBankPinjaman: 紧急！！你的黑名单贷款ready！Pay processing <RM_AMOUNT> to <PHONE>，不然我们cancel & report BNM！Hurry up lah bro！,scam,perplexity_sonar,mixed
RM0.00 QuickLoanMY: 时间紧！Pinjaman Berlesen 0% interest，blacklist fine！Transfer <RM_AMOUNT> fee dulu for fast release，or kena tangkap for missing chance！<URL>,scam,perplexity_sonar,mixed
RM0.00 HLBLoanPro: 警告！<RM_AMOUNT> approved tapi need insurance fee <RM_ACCOUNT> now！不付马上blacklist & no more loan ever！Reply OTP <OTP> & click <URL> cepat！,scam,perplexity_sonar,mixed
Wah超兴奋！Shopee订单系统error啦，你的<RM_AMOUNT>RM iPhone 13付了但还没confirm！快PM tepi <PHONE>或click <URL> topup lagi to refund wallet！Act fast hor！,scam,perplexity_sonar,mixed
Lazada大优惠！Your parcel from China stuck customs，pay <RM_AMOUNT>RM release fee now via <URL>！不然miss free gift！Super hype deal，jangan tunggu！,scam,perplexity_sonar,mixed
Mudah seller here！Congrats中奖RM<RM_AMOUNT> voucher！Verify with OTP <OTP> then click <URL> claim before <DATE>！Excited tak？Fast action！,scam,perplexity_sonar,mixed
Carousell hot alert！Your payment glitch，need pay again <RM_AMOUNT>RM to Maybank account for refund！Reply 'YES' or <URL> now！Don't lose your order lah！,scam,perplexity_sonar,mixed
Shopee紧急！订单out of stock tapi我们有stock！PM <PHONE> transfer extra <RM_AMOUNT>RM secure it，then full refund wallet！超值机会！,scam,perplexity_sonar,mixed
Lazada flash sale！Your points expiring，redeem RM<RM_AMOUNT> e-wallet at <URL>！Input <OTP> confirm，free AirPods waiting！Hype gila！,scam,perplexity_sonar,mixed
Mudah buyer win！Fake delivery issue resolved，click <URL> pay <RM_AMOUNT>RM handling fee to Pos Laju！Get real parcel tomorrow！Act now！,scam,perplexity_sonar,mixed
Carousell超级deal！Seller upgrade，your order need verify via <URL> with <PHONE>！Extra RM<RM_AMOUNT> for express ship，refund if not！Excited！,scam,perplexity_sonar,mixed
Shopee VIP！System error double charge，claim refund <RM_AMOUNT>RM at <URL> before <DATE>！Enter OTP <OTP>，free voucher bonus！Jangan lepaskan！,scam,perplexity_sonar,mixed
Lazada hype news！Parcel ninja van held，pay customs <RM_AMOUNT>RM via link <URL>！PM tepi if problem，get it today！Worth it sia！,scam,perplexity_sonar,mixed
"Eh sayang, your J&T parcel tertahan kat warehouse lah, alamat salah sikit. Bayar <RM_AMOUNT> customs duty cepat la, nanti saya hantar terus ke rumah you. Click <URL> now, handsome? 😘",scam,perplexity_sonar,mixed
"Hello gorgeous, Pos Laju here! Barang you stuck sebab unpaid fee <RM_AMOUNT>. Transfer to my CIMB account la, or lost forever sia. Link sini <URL>, fast fast settle boleh? Love you! 💕",scam,perplexity_sonar,mixed
"Baby, DHL parcel you ada problem, wrong address tu. Bayar duty <RM_AMOUNT> je la, easy peasy. Enter OTP <OTP> at <URL>, I settle for you okay? Muah! 😍",scam,perplexity_sonar,mixed
"Hai pretty, J&T notice: Parcel tertahan, kena bayar <RM_AMOUNT> for release. Click <URL> transfer Maybank la, nanti malam kita chat? You're so cute sia! 😉",scam,perplexity_sonar,mixed
"Darling, Pos Laju parcel you holding up sebab customs charge <RM_AMOUNT>. Pay now via <URL>, confirm alamat salah. Want to see you smile when it arrives la! 🥰",scam,perplexity_sonar,mixed
"Sweetie, DHL alert! Barang tertahan, bayar <RM_AMOUNT> duty cepat. Link <URL> ready, use Public Bank card boleh? Miss you already, call me <PHONE> later? 😘",scam,perplexity_sonar,mixed
"Hey cutie, J&T parcel ada issue, alamat tak tepat. Settle <RM_AMOUNT> unpaid fee kat <URL>, simple je. You're my lucky charm la! 💖",scam,perplexity_sonar,mixed
"Love, Pos Laju here notifying: Parcel stuck, kena bayar customs <RM_AMOUNT>. Click <URL> now, transfer RHB la. Can't wait for your thank you kiss! 😜",scam,perplexity_sonar,mixed
"Babe, DHL parcel you tertahan warehouse, wrong details tu. Pay <RM_AMOUNT> fast via <URL>, I make sure it reach you safe. So sexy when you act quick! 🔥",scam,perplexity_sonar,mixed
"Handsome girl, J&T sorry la, barang ada unpaid duty <RM_AMOUNT>. Settle kat <URL> with UOB, alamat salah sikit je. Chat WhatsApp <PHONE> after? 😍",scam,perplexity_sonar,mixed
"Woi bro! **Pinjaman Wang Berlesen** RM50,000 approve dalam 30min! 0% faedah, blacklist OK, tak payah collateral! Bayar processing fee RM300 je dulu kat <PHONE> now! Cepat la, limited slots! 🔥💰 <URL>",scam,perplexity_sonar,mixed
"Super exciting news! Ah Long Pinjaman express: <RM_AMOUNT> tunai segera! Fast approval, no guarantor, CTOS blacklisted pun boleh! Hanya insurance fee RM500 upfront. Call <PHONE> hari ni! 🚀💸",scam,perplexity_sonar,mixed
"🎉 **DAPAT PINJAMAN MUDAH** sekarang! RM20,000 - RM200,000, 0% interest pertama 6 bulan! Blacklist welcome, approve gila cepat! Transfer admin fee RM200 ke <PHONE>. Jangan lambat! <URL>",scam,perplexity_sonar,mixed
"Hot deal! Pinjaman Wang Pantas Ah Long style: RM10,000 immediate cash! No dokumen banyak, blacklist tak kisah! Bayar processing RM400 je. Reply OTP <OTP> or call <PHONE>! 💥⭐",scam,perplexity_sonar,mixed
"Wah lau eh, **pinjaman berlesen** best gila! <RM_AMOUNT> approve 24jam, 0% faedah, semuanya OK walaupun bad credit! Upfront insurance RM350 to <PHONE>. Act fast bro! 📱💰 <URL>",scam,perplexity_sonar,mixed
"Excited tak? Pinjaman kilat RM30,000! Fast track approval, no problem blacklist, 0% interest promo! Hanya admin fee RM250 dulu. Contact <PHONE> sekarang atau miss la! 🔥🤑",scam,perplexity_sonar,mixed
"Big chance! **Ah Long Pinjaman Resmi** RM100,000 mudah dapat! 0% bulan pertama, blacklist pun green light! Bayar processing fee RM600 kat <PHONE>. Hurry up <DATE> last day! <URL>",scam,perplexity_sonar,mixed
"Boom! Pinjaman wang berlesen super fast: RM15,000 cash hari sama! Tak payah risau CTOS, 0% faedah! Insurance fee RM300 only. WhatsApp <PHONE> with <OTP>! 🎊💵",scam,perplexity_sonar,mixed
"Jangan sia sia peluang! **Pinjaman Mudah 0%** RM80,000 approve cepat gila! Blacklist OK, no hassle! Upfront fee RM450 to <PHONE>. Click <URL> confirm now! 🚀⭐",scam,perplexity_sonar,mixed
"Super hype pinjaman! Ah Long approved RM25,000 tunai segera, 0% interest, semua status boleh! Processing RM400 je dulu. Call <PHONE> or reply <OTP> fast fast! 💰🔥 <DATE>",scam,perplexity_sonar,mixed
"Dear valued applicant, Selamat datang to our TikTok Affiliate Program. Kami hiring part-time likers and sharers from home. Earn <RM_AMOUNT> daily easy job. Reply <PHONE> for details.",scam,perplexity_sonar,mixed
"Halo bro, Hiring Manager here from Affiliate Boost Sdn Bhd. You got skills for TikTok like & share? Work from home, dapat <RM_AMOUNT> sehari. Click <URL> to register sekarang.",scam,perplexity_sonar,mixed
"Assalamualaikum, Official notice: We are recruiting for YouTube engagement team. Part-time, flexible hours, earn <RM_AMOUNT> daily just like and share videos. Verify with <OTP> and join Telegram group.",scam,perplexity_sonar,mixed
"Good day sir/madam, This is Hiring Manager from Viral Media KL. Looking for home-based affiliates to boost TikTok videos. Guaranteed <RM_AMOUNT> per day. Transfer your details to <URL> la.",scam,perplexity_sonar,mixed
"Hai, kami from Part-Time Job Hub Malaysia. TikTok like & share job available, work from home je. Earn <RM_AMOUNT> daily, payout via Maybank. Enter <OTP> to claim slot.",scam,perplexity_sonar,mixed
"Dear user, Congrats you shortlisted for our YouTube Affiliate Promoter role. Part-time only, <RM_AMOUNT> daily income. Hiring Manager approve your app. Visit <URL> for training.",scam,perplexity_sonar,mixed
"Selamat pagi, Official Telegram channel for TikTok Booster Jobs. Kami hire likers from home, easy money <RM_AMOUNT> sehari. Share screenshot after task, get paid fast. Call <PHONE>.",scam,perplexity_sonar,mixed
"Hello lah, Hiring Manager speaking. Join our team for YouTube like & subscribe gigs. Work from home, flexible, earn solid <RM_AMOUNT> daily. Confirm with <URL> now.",scam,perplexity_sonar,mixed
"Panggil saya Hiring Manager. Kami cari part-time affiliate for TikTok shares. Dapat <RM_AMOUNT> every day, no experience needed. Home-based job. Use <OTP> to activate account.",scam,perplexity_sonar,mixed
"Terima kasih for your interest. From Viral Affiliate Network, hiring for TikTok/YouTube engagement. Earn <RM_AMOUNT> daily kerja santai from home. Proceed to <URL> for full details.",scam,perplexity_sonar,mixed
"哇！Pinjaman Wang Berlesen RM<RM_AMOUNT> 0% interest, blacklist OK! Fast approval dari Ah Long berlesen. Bayar processing fee RM200 je dulu kat <PHONE> now!! Super cepat la bro![scam]",scam,perplexity_sonar,mixed
"Exciting news! 可批RM<RM_AMOUNT> pinjaman wang pantas, 0% faizi, tak kisah blacklist! Hanya bayar insurance fee RM150 upfront ke <URL>. Jangan lepaskan peluang ni!![scam]",scam,perplexity_sonar,mixed
"Hot deal! Ah Long pinjaman berlesen approve dalam 30min, RM<RM_AMOUNT> masuk akaun terus! Blacklist pun boleh, bayar admin fee RM300 ke <PHONE> sekarang!! Wah super worth it![scam]",scam,perplexity_sonar,mixed
"快来！0% interest loan RM<RM_AMOUNT>, fast approval walaupun blacklist OK! Transfer processing fee RM250 je ke <PHONE> dan dapat wang hari ni jugak!! Excited tak?[scam]",scam,perplexity_sonar,mixed
"Boom! Pinjaman wang mudah RM<RM_AMOUNT> tanpa check CCRIS, 0% rate, Ah Long professional. Bayar insurance RM180 dulu kat <URL> untuk lock offer!! Cepat la![scam]",scam,perplexity_sonar,mixed
"超级好机会！Berlesen loan RM<RM_AMOUNT> 0% faizi, blacklist tak problem! Hanya RM220 processing fee ke <PHONE> now, wang masuk <DATE>!! Jangan tunggu![scam]",scam,perplexity_sonar,mixed
"Yay! Fast cash pinjaman RM<RM_AMOUNT>, approve segala blacklist, 0% interest! Bayar upfront fee RM190 insurance ke <URL>. Limited time only bro!![scam]",scam,perplexity_sonar,mixed
"惊爆优惠！Ah Long pinjaman berlesen RM<RM_AMOUNT> pantas approve, tak payah collateral. Transfer RM280 processing fee ke <PHONE> dan done deal!! Super hype![scam]",scam,perplexity_sonar,mixed
"Great news la! 0% loan RM<RM_AMOUNT> untuk semua, walaupun blacklist heavy. Bayar RM160 admin fee dulu ke <URL>, wang siap by tomorrow!! Act fast![scam]",scam,perplexity_sonar,mixed
"哇塞！Pinjaman wang mudah RM<RM_AMOUNT> 0% interest, Ah Long approve blacklist OK! Hanya RM210 insurance fee ke <PHONE> sekarang, dapat OTP confirm!! Exciting!![scam]",scam,perplexity_sonar,mixed
"RM0 Maybank2u: Maaf xleh hantar jemputan kahwin fizikal, tolong download APK di <URL> untuk view butiran majlis Ahad ni je. Terima kasih.",scam,perplexity_sonar,mixed
Public Bank: Update app bank awak sekarang untuk keselamatan. Download APK terkini dari <URL> nk elak masalah transaksi. Call <PHONE> jika nk info.,scam,perplexity_sonar,mixed
"RM0 Wedding Invitation: Jemputan kahwin adik ipar dari <URL>. Download APK untuk menu card & RSVP, jgn xleh skip majlis 15/2/26.",scam,perplexity_sonar,mixed
CIMB Clicks: Ada transaksi RM<RM_AMOUNT> pada <DATE> ke? Verify dengan download update APK bank di <URL> segera je.,scam,perplexity_sonar,mixed
RM0 Majlis Menu: Tolong download APK invitation dari <URL> untuk lihat menu kahwin kawan. Penting nk confirm出席.,scam,perplexity_sonar,mixed
"RHB Bank: App awak kena update untuk OTP baru. Download APK di <URL> atau call <PHONE> sekarang, jgn tunggu lama.",scam,perplexity_sonar,mixed
"Undangan Kahwin: Xleh print kad fizikal, so download APK di <URL> untuk details lokasi & jam majlis Sabtu ni je.",scam,perplexity_sonar,mixed
"UOB Malaysia: Suspicious login, download security APK dari <URL> untuk protect akaun & verify <OTP> code.",scam,perplexity_sonar,mixed
"RM0 Menu Card Kahwin: Kawan hantar jemputan, download APK <URL> nk tengok menu & RSVP cepat sebelum penuh.",scam,perplexity_sonar,mixed
Alliance Bank: Update app banking anda di <URL> untuk elak block transaksi RM<RM_AMOUNT> hari ni. Hubungi <PHONE> jika issue.,scam,perplexity_sonar,mixed
"Wah lao eh, my cousin wedding invitation cannot open properly... Please download APK to view details lah, very urgent, family all waiting <URL> T_T",scam,perplexity_sonar,mixed
"Sobs... My Menu Card for Hari Raya lost, desperate need help. Download this APK view je, so poor thing me now <URL> Pls help sis",scam,perplexity_sonar,mixed
"Maybank app kena problem, cannot login! Update now via APK or my RM500 stuck inside T_T Download fast lah <URL> Save me pls",scam,perplexity_sonar,mixed
"Eh friend, my wedding invite APK only can open, so malu... Download to see time place, don't want miss my big day crycry <URL>",scam,perplexity_sonar,mixed
"CIMB bank app crash, need update APK immediately or lose RM1000 loan approval. Tolong lah, I very desperate now <URL> :'( ",scam,perplexity_sonar,mixed
"Parcel from PosLaju held up, need special APK tracker to release. RM50 fine if not, I cannot afford sia... Help download <URL>",scam,perplexity_sonar,mixed
"Public Bank update APK required, my salary RM2000 pending! So stressed, pls download for me view details <URL> Huhu",scam,perplexity_sonar,mixed
"My maid agency Menu Card APK, book now or no helper for CNY. Single mom struggling, tolong download lah <URL> Sad face",scam,perplexity_sonar,mixed
"Wedding invitation from KL, APK je got full info. Family poor, cannot print fancy card... Pls view <URL> Don't ignore me :(",scam,perplexity_sonar,mixed
"RHB Bank app error, download APK fix or <RM_AMOUNT> rebate gone. I sick lah, need money urgent T_T <URL>",scam,perplexity_sonar,mixed
Peringatan Rasmi dari PDRM. Nama anda terlibat kes penyeludupan dadah dalam paket ke Johor Bahru. Waran tangkap dikeluarkan <DATE>. Transfer <RM_AMOUNT> ke akaun selamat sekarang atau kita datang tangkap kat rumah. Hantar <OTP> ke <PHONE> xleh tunggu.,scam,perplexity_sonar,mixed
LHDN Siaran Rasmi. Akaun bank anda dikaitkan dengan money laundering RM<RM_AMOUNT>. Bayar denda segera supaya xleh disiasat lanjut. Klik <URL> masukkan butiran Maybank/PBB akaun je. Jgn bagitahu sesiapa nk settle cepat.,scam,perplexity_sonar,mixed
"Pegawai Mahkamah KL. Anda ada paket syaki drugs dari KLIA tanggung <DATE>. Waran tangkap aktif, transfer bayaran jaminan <RM_AMOUNT> ke akaun PDRM rasmi. Reply <PHONE> dengan IC no untuk proceed xleh lari.",scam,perplexity_sonar,mixed
PDRM CID Selangor. Investigation money laundering guna akaun CIMB anda. Paket dadah diserahkan kat rumah anda. Hantar <RM_AMOUNT> sekarang atau arrest warrant keluar esok. Call <PHONE> confirm je.,scam,perplexity_sonar,mixed
Jabatan Kastam/LHDN. Parcel anda kat LCCT ada ganja sintetik. Hutang cukai RM<RM_AMOUNT> mesti bayar segera nk elak saman mahkamah. Transfer ke akaun kerajaan via <URL> xleh delay.,scam,perplexity_sonar,mixed
Ketua Pegawai PDRM. Nama anda dalam senarai money laundering syndicate. Paket drugs ke Penang guna alamat anda. Bayar <RM_AMOUNT> untuk freeze kes atau kita serbu rumah <DATE>. Hantar <OTP> cepat.,scam,perplexity_sonar,mixed
Mahkamah Tinggi. Waran tangkap dikeluarkan kerana paket syaki drugs dari Semarang ke KL. Transfer jaminan <RM_AMOUNT> ke akaun selamat PDRM. Reply <PHONE> nk settle ikut arahan je.,scam,perplexity_sonar,mixed
LHDN Audit Unit. Akaun Public Bank anda terlibat washing duit RM<RM_AMOUNT>. Bayar penalti sekarang supaya xleh account freeze. Klik <URL> hantar OTP bank xleh tunggu police datang.,scam,perplexity_sonar,mixed
PDRM Anti-Narkotik. Parcel anda kat Pos Malaysia ada heroin. Investigation money laundering on going. Hantar <RM_AMOUNT> ke akaun rasmi atau waran tangkap serve <DATE>. Call <PHONE> urgent.,scam,perplexity_sonar,mixed
SPRM/LHDN Gabungan. Anda disiasat money laundering guna kad debit RHB. Paket drugs ke Melaka atas nama anda. Transfer <RM_AMOUNT> untuk clear nama xleh lapor police lain.,scam,perplexity_sonar,mixed
J&T Express: Parcel anda tertahan di gudang sebab alamat salah. Tolong update maklumat sekarang di <URL> atau barang akan dibuang. Terima kasih.,scam,perplexity_sonar,mixed
Pos Laju: Pakej anda gagal sampai sebab bayaran custom belum selesai. Bayar RM<RM_AMOUNT> je kat <URL> untuk teruskan penghantaran. Cepat!,scam,perplexity_sonar,mixed
DHL Malaysia: Barang anda xleh dihantar kerana tuduan bea masuk. Settle RM<RM_AMOUNT> melalui <URL> sekarang atau return balik. Hubungi kami jika nk info lanjut.,scam,perplexity_sonar,mixed
J&T: Parcel tertahan disebabkan alamat tak tepat. Klik <URL> nk update details dan bayar yuran kecil RM<RM_AMOUNT>. Jgn lambat ya.,scam,perplexity_sonar,mixed
"Pos Laju Notifikasi: Pakej anda ada masalah, unpaid customs duty RM<RM_AMOUNT>. Bayar di <URL> untuk release barang cepat. Official link je ni.",scam,perplexity_sonar,mixed
"DHL: Alamat penerima salah, parcel anda standby di stesen. Update dan bayar duty RM<RM_AMOUNT> kat <URL>. Terima kasih atas kerjasama.",scam,perplexity_sonar,mixed
J&T Express KL: Barang tertahan sebab bayaran kastam tertunggak. Settle RM<RM_AMOUNT> via <URL> sekarang atau kena charge extra. Urgent!,scam,perplexity_sonar,mixed
"Pos Laju: Gagal hantar parcel anda, sebab alamat xlengkap. Tolong klik <URL> untuk betulkan dan bayar RM<RM_AMOUNT> duty. Nk cepat sampai kan?",scam,perplexity_sonar,mixed
"DHL Services: Parcel anda kena tahan kastam, bayar unpaid fee RM<RM_AMOUNT> di <URL>. Jgn risau, selepas bayar terus hantar. Official msg.",scam,perplexity_sonar,mixed
J&T: Ada parcel untuk anda tapi alamat salah sikit. Update di <URL> dan bayar yuran kastam RM<RM_AMOUNT> je. Cepat settle nk?,scam,perplexity_sonar,mixed
"Halo sayang, ni Inspector Azmi dari PDRM. Your name ada dalam money laundering case dengan parcel drugs dari KL. Jangan risau lah, we can settle privately if you transfer <RM_AMOUNT> ke akaun secure sekarang. Click <URL> untuk details, cepat ya handsome? 😘",scam,perplexity_sonar,mixed
"亲爱的, LHDN officer Lily sini. Ada waran tangkap for you sebab package drugs terima kat JB. But I like you, so bayar <RM_AMOUNT> RM dulu to clear. Call <PHONE> or masuk <URL>, easy peasy darling~ 💋",scam,perplexity_sonar,mixed
